School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Impact Measure,Impact Value
20232024,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,901,CKEC,A2,School Leadership,83
20232024,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,901,CKEC,A1,Managing Student Behavior,69
20232024,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,901,CKEC,A1,School Climate,67
20232024,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,901,CKEC,A1,School Leadership,84
20232024,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,901,CKEC,A1,Managing Student Behavior,69
20232024,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,901,CKEC,A1,School Climate,71
20232024,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,901,CKEC,A1,School Leadership,77
20232024,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,901,CKEC,A6,Managing Student Behavior,90
20232024,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,901,CKEC,A6,School Climate,76
20232024,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,901,CKEC,A6,School Leadership,97
20232024,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,901,CKEC,A1,Managing Student Behavior,50
20232024,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,901,CKEC,A1,School Climate,47
20232024,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,901,CKEC,A1,School Leadership,36
20232024,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,901,CKEC,A1,Managing Student Behavior,70
20232024,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,901,CKEC,A1,School Climate,62
20232024,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,901,CKEC,A1,School Leadership,78
20232024,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,901,CKEC,A1,Managing Student Behavior,64
20232024,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,901,CKEC,A1,School Climate,68
20232024,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,901,CKEC,A1,School Leadership,54
20232024,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,901,CKEC,A1,Managing Student Behavior,60
20232024,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,901,CKEC,A1,School Climate,60
20232024,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,901,CKEC,A1,School Leadership,59
20232024,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,901,CKEC,A1,Managing Student Behavior,68
20232024,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,901,CKEC,A1,School Climate,66
20232024,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,901,CKEC,A1,School Leadership,59
20232024,058,JOHNSON,285,Johnson County,,All Schools,285000,,,903,KEDC,,Managing Student Behavior,80
20232024,058,JOHNSON,285,Johnson County,,All Schools,285000,,,903,KEDC,,School Climate,81
20232024,058,JOHNSON,285,Johnson County,,All Schools,285000,,,903,KEDC,,School Leadership,88
20232024,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,903,KEDC,A1,Managing Student Behavior,78
20232024,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,903,KEDC,A1,School Climate,73
20232024,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,903,KEDC,A1,School Leadership,84
20232024,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,903,KEDC,A1,Managing Student Behavior,72
20232024,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,903,KEDC,A1,School Climate,78
20232024,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,903,KEDC,A1,School Leadership,88
20232024,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,903,KEDC,A1,Managing Student Behavior,77
20232024,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,903,KEDC,A1,School Climate,83
20232024,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,903,KEDC,A1,School Leadership,83
20232024,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,903,KEDC,A1,Managing Student Behavior,95
20232024,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,903,KEDC,A1,School Climate,98
20232024,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,903,KEDC,A1,School Leadership,100
20232024,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,903,KEDC,A1,Managing Student Behavior,82
20232024,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,903,KEDC,A1,School Climate,83
20232024,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,903,KEDC,A1,School Leadership,90
20232024,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,903,KEDC,A1,Managing Student Behavior,78
20232024,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,903,KEDC,A1,School Climate,75
20232024,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,903,KEDC,A1,School Leadership,88
20232024,059,KENTON,291,Kenton County,,All Schools,291000,,,905,NKCES,,Managing Student Behavior,62
20232024,059,KENTON,291,Kenton County,,All Schools,291000,,,905,NKCES,,School Climate,63
20232024,059,KENTON,291,Kenton County,,All Schools,291000,,,905,NKCES,,School Leadership,67
20232024,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,905,NKCES,A1,Managing Student Behavior,61
20232024,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,905,NKCES,A1,School Climate,63
20232024,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,905,NKCES,A1,School Leadership,66
20232024,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,905,NKCES,A1,Managing Student Behavior,60
20232024,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,905,NKCES,A1,School Climate,56
20232024,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,905,NKCES,A1,School Leadership,67
20232024,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,905,NKCES,A1,Managing Student Behavior,60
20232024,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,905,NKCES,A1,School Climate,63
20232024,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,905,NKCES,A1,School Leadership,55
20232024,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,905,NKCES,A1,Managing Student Behavior,62
20232024,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,905,NKCES,A1,School Climate,55
20232024,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,905,NKCES,A1,School Leadership,62
20232024,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,905,NKCES,A1,Managing Student Behavior,75
20232024,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,905,NKCES,A1,School Climate,85
20232024,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,905,NKCES,A1,School Leadership,85
20232024,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,905,NKCES,A1,Managing Student Behavior,68
20232024,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,905,NKCES,A1,School Climate,77
20232024,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,905,NKCES,A1,School Leadership,84
20232024,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,905,NKCES,A1,Managing Student Behavior,90
20232024,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,905,NKCES,A1,School Climate,96
20232024,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,905,NKCES,A1,School Leadership,94
20232024,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,905,NKCES,A1,Managing Student Behavior,86
20232024,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,905,NKCES,A1,School Climate,85
20232024,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,905,NKCES,A1,School Leadership,93
20232024,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,905,NKCES,A1,Managing Student Behavior,64
20232024,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,905,NKCES,A1,School Climate,77
20232024,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,905,NKCES,A1,School Leadership,80
20232024,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,905,NKCES,A1,Managing Student Behavior,47
20232024,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,905,NKCES,A1,School Climate,32
20232024,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,905,NKCES,A1,School Leadership,34
20232024,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,905,NKCES,A1,Managing Student Behavior,60
20232024,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,905,NKCES,A1,School Climate,69
20232024,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,905,NKCES,A1,School Leadership,72
20232024,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,905,NKCES,A1,Managing Student Behavior,51
20232024,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,905,NKCES,A1,School Climate,41
20232024,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,905,NKCES,A1,School Leadership,54
20232024,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,905,NKCES,A1,Managing Student Behavior,81
20232024,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,905,NKCES,A1,School Climate,82
20232024,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,905,NKCES,A1,School Leadership,84
20232024,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,905,NKCES,A1,Managing Student Behavior,62
20232024,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,905,NKCES,A1,School Climate,58
20232024,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,905,NKCES,A1,School Leadership,73
20232024,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,905,NKCES,A1,Managing Student Behavior,29
20232024,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,905,NKCES,A1,School Climate,23
20232024,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,905,NKCES,A1,School Leadership,36
20232024,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,905,NKCES,A1,Managing Student Behavior,33
20232024,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,905,NKCES,A1,School Climate,36
20232024,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,905,NKCES,A1,School Leadership,31
20232024,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,905,NKCES,A1,Managing Student Behavior,74
20232024,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,905,NKCES,A1,School Climate,73
20232024,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,905,NKCES,A1,School Leadership,70
20232024,060,KNOTT,295,Knott County,,All Schools,295000,,,904,KVEC,,Managing Student Behavior,66
20232024,060,KNOTT,295,Knott County,,All Schools,295000,,,904,KVEC,,School Climate,64
20232024,060,KNOTT,295,Knott County,,All Schools,295000,,,904,KVEC,,School Leadership,73
20232024,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,904,KVEC,A1,Managing Student Behavior,40
20232024,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,904,KVEC,A1,School Climate,23
20232024,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,904,KVEC,A1,School Leadership,55
20232024,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,904,KVEC,A1,Managing Student Behavior,85
20232024,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,904,KVEC,A1,School Climate,83
20232024,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,904,KVEC,A1,School Leadership,88
20232024,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,904,KVEC,A1,Managing Student Behavior,53
20232024,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,904,KVEC,A1,School Climate,57
20232024,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,904,KVEC,A1,School Leadership,65
20232024,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,904,KVEC,A1,Managing Student Behavior,79
20232024,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,904,KVEC,A1,School Climate,86
20232024,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,904,KVEC,A1,School Leadership,91
20232024,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,904,KVEC,A1,Managing Student Behavior,60
20232024,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,904,KVEC,A1,School Climate,63
20232024,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,904,KVEC,A1,School Leadership,69
20232024,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,904,KVEC,A1,Managing Student Behavior,92
20232024,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,904,KVEC,A1,School Climate,96
20232024,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,904,KVEC,A1,School Leadership,100
20232024,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,904,KVEC,A1,Managing Student Behavior,59
20232024,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,904,KVEC,A1,School Climate,46
20232024,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,904,KVEC,A1,School Leadership,44
20232024,061,KNOX,301,Knox County,,All Schools,301000,,,907,SESC,,Managing Student Behavior,70
20232024,061,KNOX,301,Knox County,,All Schools,301000,,,907,SESC,,School Climate,68
20232024,061,KNOX,301,Knox County,,All Schools,301000,,,907,SESC,,School Leadership,74
20232024,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,210315002543,907,SESC,A1,Managing Student Behavior,36
20232024,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,210315002543,907,SESC,A1,School Climate,30
20232024,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,210315002543,907,SESC,A1,School Leadership,30
20232024,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,907,SESC,A1,Managing Student Behavior,92
20232024,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,907,SESC,A1,School Climate,81
20232024,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,907,SESC,A1,School Leadership,88
20232024,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,210315002544,907,SESC,A1,Managing Student Behavior,49
20232024,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,210315002544,907,SESC,A1,School Climate,33
20232024,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,210315002544,907,SESC,A1,School Leadership,30
20232024,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,907,SESC,A1,Managing Student Behavior,72
20232024,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,907,SESC,A1,School Climate,81
20232024,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,907,SESC,A1,School Leadership,88
20232024,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,907,SESC,A6,Managing Student Behavior,50
20232024,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,907,SESC,A6,School Climate,44
20232024,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,907,SESC,A6,School Leadership,72
20232024,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,907,SESC,A1,Managing Student Behavior,79
20232024,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,907,SESC,A1,School Climate,81
20232024,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,907,SESC,A1,School Leadership,88
20232024,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,907,SESC,A1,Managing Student Behavior,93
20232024,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,907,SESC,A1,School Climate,96
20232024,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,907,SESC,A1,School Leadership,94
20232024,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,907,SESC,A1,Managing Student Behavior,73
20232024,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,907,SESC,A1,School Climate,79
20232024,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,907,SESC,A1,School Leadership,76
20232024,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,907,SESC,A1,Managing Student Behavior,85
20232024,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,907,SESC,A1,School Climate,91
20232024,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,907,SESC,A1,School Leadership,93
20232024,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,907,SESC,A1,Managing Student Behavior,62
20232024,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,907,SESC,A1,School Climate,55
20232024,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,907,SESC,A1,School Leadership,61
20232024,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,907,SESC,A1,Managing Student Behavior,75
20232024,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,907,SESC,A1,School Climate,80
20232024,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,907,SESC,A1,School Leadership,80
20232024,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,210315002545,907,SESC,A2,Managing Student Behavior,85
20232024,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,210315002545,907,SESC,A2,School Climate,76
20232024,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,210315002545,907,SESC,A2,School Leadership,89
20232024,062,LARUE,305,LaRue County,,All Schools,305000,,,902,GRREC,,Managing Student Behavior,62
20232024,062,LARUE,305,LaRue County,,All Schools,305000,,,902,GRREC,,School Climate,59
20232024,062,LARUE,305,LaRue County,,All Schools,305000,,,902,GRREC,,School Leadership,67
20232024,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,902,GRREC,A4,Managing Student Behavior,76
20232024,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,902,GRREC,A4,School Climate,89
20232024,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,902,GRREC,A4,School Leadership,94
20232024,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,902,GRREC,A1,Managing Student Behavior,55
20232024,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,902,GRREC,A1,School Climate,63
20232024,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,902,GRREC,A1,School Leadership,52
20232024,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,902,GRREC,A1,Managing Student Behavior,54
20232024,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,902,GRREC,A1,School Climate,55
20232024,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,902,GRREC,A1,School Leadership,58
20232024,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,902,GRREC,A1,Managing Student Behavior,54
20232024,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,902,GRREC,A1,School Climate,38
20232024,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,902,GRREC,A1,School Leadership,45
20232024,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,902,GRREC,A1,Managing Student Behavior,71
20232024,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,902,GRREC,A1,School Climate,50
20232024,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,902,GRREC,A1,School Leadership,89
20232024,063,LAUREL,311,Laurel County,,All Schools,311000,,,907,SESC,,Managing Student Behavior,73
20232024,063,LAUREL,311,Laurel County,,All Schools,311000,,,907,SESC,,School Climate,69
20232024,063,LAUREL,311,Laurel County,,All Schools,311000,,,907,SESC,,School Leadership,71
20232024,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000856,907,SESC,A1,Managing Student Behavior,81
20232024,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000856,907,SESC,A1,School Climate,85
20232024,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000856,907,SESC,A1,School Leadership,88
20232024,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321002030,907,SESC,A1,Managing Student Behavior,72
20232024,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321002030,907,SESC,A1,School Climate,49
20232024,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321002030,907,SESC,A1,School Leadership,45
20232024,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000857,907,SESC,A1,Managing Student Behavior,79
20232024,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000857,907,SESC,A1,School Climate,84
20232024,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000857,907,SESC,A1,School Leadership,81
20232024,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000858,907,SESC,A1,Managing Student Behavior,57
20232024,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000858,907,SESC,A1,School Climate,47
20232024,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000858,907,SESC,A1,School Leadership,56
20232024,063,LAUREL,311,Laurel County,050,Laurel County Day Treatment,311050,063311050,210321001677,907,SESC,A6,Managing Student Behavior,93
20232024,063,LAUREL,311,Laurel County,050,Laurel County Day Treatment,311050,063311050,210321001677,907,SESC,A6,School Climate,76
20232024,063,LAUREL,311,Laurel County,050,Laurel County Day Treatment,311050,063311050,210321001677,907,SESC,A6,School Leadership,98
20232024,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000859,907,SESC,A1,Managing Student Behavior,80
20232024,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000859,907,SESC,A1,School Climate,88
20232024,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000859,907,SESC,A1,School Leadership,97
20232024,063,LAUREL,311,Laurel County,060,Laurel Co Schools Center for Innovation,311060,063311060,210321002400,907,SESC,A2,Managing Student Behavior,81
20232024,063,LAUREL,311,Laurel County,060,Laurel Co Schools Center for Innovation,311060,063311060,210321002400,907,SESC,A2,School Climate,59
20232024,063,LAUREL,311,Laurel County,060,Laurel Co Schools Center for Innovation,311060,063311060,210321002400,907,SESC,A2,School Leadership,62
20232024,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000860,907,SESC,A1,Managing Student Behavior,61
20232024,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000860,907,SESC,A1,School Climate,67
20232024,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000860,907,SESC,A1,School Leadership,68
20232024,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000862,907,SESC,A1,Managing Student Behavior,81
20232024,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000862,907,SESC,A1,School Climate,77
20232024,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000862,907,SESC,A1,School Leadership,75
20232024,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000863,907,SESC,A1,Managing Student Behavior,66
20232024,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000863,907,SESC,A1,School Climate,76
20232024,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000863,907,SESC,A1,School Leadership,66
20232024,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000715,907,SESC,A1,Managing Student Behavior,66
20232024,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000715,907,SESC,A1,School Climate,74
20232024,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000715,907,SESC,A1,School Leadership,70
20232024,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000864,907,SESC,A1,Managing Student Behavior,64
20232024,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000864,907,SESC,A1,School Climate,71
20232024,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000864,907,SESC,A1,School Leadership,62
20232024,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321001589,907,SESC,A1,Managing Student Behavior,50
20232024,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321001589,907,SESC,A1,School Climate,31
20232024,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321001589,907,SESC,A1,School Leadership,32
20232024,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,907,SESC,A1,Managing Student Behavior,72
